011428 RP ----DSM- P-DSM ⸂αὐτῷ αὐτῷ αὐτῷ αὐτός
011428 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011428 N- ----NSM- N-NSM Πέτρος Πέτρος Πέτρος Πέτρος
011428 V- 3AAI-S-- V-2AAI-3S εἶπεν⸃· εἶπεν εἶπε(ν) λέγω
011428 N- ----VSM- N-VSM Κύριε, Κύριε κύριε κύριος
011428 C- -------- COND εἰ εἰ εἰ εἰ
011428 RP ----NS-- P-2NS σὺ σὺ σύ σύ
011428 V- 2PAI-S-- V-PAI-2S εἶ, εἶ εἶ εἰμί
011428 V- 2AAD-S-- V-AAM-2S κέλευσόν κέλευσόν κέλευσον κελεύω
011428 RP ----AS-- P-1AS με με με ἐγώ
011428 V- -AAN---- V-2AAN ⸂ἐλθεῖν ἐλθεῖν ἐλθεῖν ἔρχομαι
011428 P- -------- PREP πρὸς πρὸς πρός πρός
011428 RP ----AS-- P-2AS σὲ⸃ σὲ σέ σύ
011428 P- -------- PREP ἐπὶ ἐπὶ ἐπί ἐπί
011428 RA ----APN- T-APN τὰ τὰ τά ὁ
011428 N- ----APN- N-APN ὕδατα· ὕδατα ὕδατα ὕδωρ
011429 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011429 C- -------- CONJ δὲ δὲ δέ δέ
011429 V- 3AAI-S-- V-2AAI-3S εἶπεν· εἶπεν εἶπε(ν) λέγω
011429 V- 2AAD-S-- V-2AAM-2S Ἐλθέ. Ἐλθέ ἐλθέ ἔρχομαι
011429 C- -------- CONJ καὶ καὶ καί καί
011429 V- -AAPNSM- V-2AAP-NSM καταβὰς καταβὰς καταβάς καταβαίνω
011429 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
011429 RA ----GSN- T-GSN τοῦ τοῦ τοῦ ὁ
011429 N- ----GSN- N-GSN ⸀πλοίου πλοίου πλοίου πλοῖον
011429 N- ----NSM- N-NSM Πέτρος Πέτρος Πέτρος Πέτρος
011429 V- 3AAI-S-- V-AAI-3S περιεπάτησεν περιεπάτησεν περιεπάτησε(ν) περιπατέω
011429 P- -------- PREP ἐπὶ ἐπὶ ἐπί ἐπί
011429 RA ----APN- T-APN τὰ τὰ τά ὁ
011429 N- ----APN- N-APN ὕδατα ὕδατα ὕδατα ὕδωρ
011429 C- -------- CONJ ⸂καὶ καὶ καί καί
011429 V- 3AAI-S-- V-2AAI-3S ἦλθεν⸃ ἦλθεν ἦλθε(ν) ἔρχομαι
011429 P- -------- PREP πρὸς πρὸς πρός πρός
011429 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011429 N- ----ASM- N-ASM Ἰησοῦν. Ἰησοῦν Ἰησοῦν Ἰησοῦς
011430 V- -PAPNSM- V-PAP-NSM βλέπων βλέπων βλέπων βλέπω
011430 C- -------- CONJ δὲ δὲ δέ δέ
011430 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011430 N- ----ASM- N-ASM ἄνεμον ἄνεμον ἄνεμον ἄνεμος
011430 A- ----ASM- A-ASM ⸀ἰσχυρὸν ἰσχυρὸν ἰσχυρόν ἰσχυρός
011430 V- 3API-S-- V-AOI-3S ἐφοβήθη, ἐφοβήθη ἐφοβήθη φοβέομαι
011430 C- -------- CONJ καὶ καὶ καί καί
011430 V- -AMPNSM- V-AMP-NSM ἀρξάμενος ἀρξάμενος ἀρξάμενος ἄρχω
011430 V- -PPN---- V-PPN καταποντίζεσθαι καταποντίζεσθαι καταποντίζεσθαι καταποντίζομαι
011430 V- 3AAI-S-- V-AAI-3S ἔκραξεν ἔκραξεν ἔκραξε(ν) κράζω
011430 V- -PAPNSM- V-PAP-NSM λέγων· λέγων λέγων λέγω
011430 N- ----VSM- N-VSM Κύριε, Κύριε κύριε κύριος
011430 V- 2AAD-S-- V-AAM-2S σῶσόν σῶσόν σῶσον σῴζω
011430 RP ----AS-- P-1AS με. με με ἐγώ
011431 D- -------- ADV εὐθέως εὐθέως εὐθέως εὐθέως
011431 C- -------- CONJ δὲ δὲ δέ δέ
011431 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011431 N- ----NSM- N-NSM Ἰησοῦς Ἰησοῦς Ἰησοῦς Ἰησοῦς
011431 V- -AAPNSM- V-AAP-NSM ἐκτείνας ἐκτείνας ἐκτείνας ἐκτείνω
011431 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011431 N- ----ASF- N-ASF χεῖρα χεῖρα χεῖρα χείρ
011431 V- 3AMI-S-- V-2ADI-3S ἐπελάβετο ἐπελάβετο ἐπελάβετο ἐπιλαμβάνομαι
011431 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
011431 C- -------- CONJ καὶ καὶ καί καί
011431 V- 3PAI-S-- V-PAI-3S λέγει λέγει λέγει λέγω
011431 RP ----DSM- P-DSM αὐτῷ· αὐτῷ αὐτῷ αὐτός
011431 A- ----VSM- A-VSM Ὀλιγόπιστε, Ὀλιγόπιστε ὀλιγόπιστε ὀλιγόπιστος
011431 P- -------- PREP εἰς εἰς εἰς εἰς
011431 RI ----ASN- I-ASN τί τί τί τίς
011431 V- 2AAI-S-- V-AAI-2S ἐδίστασας; ἐδίστασας ἐδίστασας διστάζω
011432 C- -------- CONJ καὶ καὶ καί καί
011432 V- -AAPGPM- V-2AAP-GPM ⸀ἀναβάντων ἀναβάντων ἀναβάντων ἀναβαίνω
011432 RP ----GPM- P-GPM αὐτῶν αὐτῶν αὐτῶν αὐτός
011432 P- -------- PREP εἰς εἰς εἰς εἰς
011432 RA ----ASN- T-ASN τὸ τὸ τό ὁ
011432 N- ----ASN- N-ASN πλοῖον πλοῖον πλοῖον πλοῖον
011432 V- 3AAI-S-- V-AAI-3S ἐκόπασεν ἐκόπασεν ἐκόπασε(ν) κοπάζω
011432 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011432 N- ----NSM- N-NSM ἄνεμος. ἄνεμος ἄνεμος ἄνεμος
011433 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
011433 C- -------- CONJ δὲ δὲ δέ δέ
011433 P- -------- PREP ἐν ἐν ἐν ἐν
011433 RA ----DSN- T-DSN τῷ τῷ τῷ ὁ
011433 N- ----DSN- N-DSN ⸀πλοίῳ πλοίῳ πλοίῳ πλοῖον
011433 V- 3AAI-P-- V-AAI-3P προσεκύνησαν προσεκύνησαν προσεκύνησαν προσκυνέω
011433 RP ----DSM- P-DSM αὐτῷ αὐτῷ αὐτῷ αὐτός
011433 V- -PAPNPM- V-PAP-NPM λέγοντες· λέγοντες λέγοντες λέγω
011433 D- -------- ADV Ἀληθῶς Ἀληθῶς ἀληθῶς ἀληθῶς
011433 N- ----GSM- N-GSM θεοῦ θεοῦ θεοῦ θεός
011433 N- ----NSM- N-NSM υἱὸς υἱὸς υἱός υἱός
011433 V- 2PAI-S-- V-PAI-2S εἶ. εἶ εἶ εἰμί
011434 C- -------- CONJ Καὶ Καὶ καί καί
011434 V- -AAPNPM- V-AAP-NPM διαπεράσαντες διαπεράσαντες διαπεράσαντες διαπεράω
011434 V- 3AAI-P-- V-2AAI-3P ἦλθον ἦλθον ἦλθον ἔρχομαι
011434 P- -------- PREP ⸂ἐπὶ ἐπὶ ἐπί ἐπί
011434 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011434 N- ----ASF- N-ASF γῆν γῆν γῆν γῆ
011434 P- -------- PREP εἰς⸃ εἰς εἰς εἰς
011434 N- ----ASF- N-PRI Γεννησαρέτ. Γεννησαρέτ Γεννησαρέτ Γεννησαρέτ
011435 C- -------- CONJ καὶ καὶ καί καί
011435 V- -AAPNPM- V-2AAP-NPM ἐπιγνόντες ἐπιγνόντες ἐπιγνόντες ἐπιγινώσκω
011435 RP ----ASM- P-ASM αὐτὸν αὐτὸν αὐτόν αὐτός
011435 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
011435 N- ----NPM- N-NPM ἄνδρες ἄνδρες ἄνδρες ἀνήρ
011435 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
011435 N- ----GSM- N-GSM τόπου τόπου τόπου τόπος
011435 RD ----GSM- D-GSM ἐκείνου ἐκείνου ἐκείνου ἐκεῖνος
011435 V- 3AAI-P-- V-AAI-3P ἀπέστειλαν ἀπέστειλαν ἀπέστειλαν ἀποστέλλω
011435 P- -------- PREP εἰς εἰς εἰς εἰς
011435 A- ----ASF- A-ASF ὅλην ὅλην ὅλην ὅλος
011435 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011435 A- ----ASF- A-ASF περίχωρον περίχωρον περίχωρον περίχωρος
011435 RD ----ASF- D-ASF ἐκείνην, ἐκείνην ἐκείνην ἐκεῖνος
011435 C- -------- CONJ καὶ καὶ καί καί
011435 V- 3AAI-P-- V-AAI-3P προσήνεγκαν προσήνεγκαν προσήνεγκαν προσφέρω
011435 RP ----DSM- P-DSM αὐτῷ αὐτῷ αὐτῷ αὐτός
011435 A- ----APM- A-APM πάντας πάντας πάντας πᾶς
011435 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
011435 D- -------- ADV κακῶς κακῶς κακῶς κακῶς
011435 V- -PAPAPM- V-PAP-APM ἔχοντας, ἔχοντας ἔχοντας ἔχω
011436 C- -------- CONJ καὶ καὶ καί καί
011436 V- 3IAI-P-- V-IAI-3P παρεκάλουν παρεκάλουν παρεκάλουν παρακαλέω
011436 RP ----ASM- P-ASM αὐτὸν αὐτὸν αὐτόν αὐτός
011436 C- -------- CONJ ἵνα ἵνα ἵνα ἵνα
011436 A- ----ASN- ADV@ μόνον μόνον μόνον μόνος
011436 V- 3AMS-P-- V-AMS-3P ἅψωνται ἅψωνται ἅψωνται ἅπτω
011436 RA ----GSN- T-GSN τοῦ τοῦ τοῦ ὁ
011436 N- ----GSN- N-GSN κρασπέδου κρασπέδου κρασπέδου κράσπεδον
011436 RA ----GSN- T-GSN τοῦ τοῦ τοῦ ὁ
011436 N- ----GSN- N-GSN ἱματίου ἱματίου ἱματίου ἱμάτιον
011436 RP ----GSM- P-GSM αὐτοῦ· αὐτοῦ αὐτοῦ αὐτός
011436 C- -------- CONJ καὶ καὶ καί καί
011436 RR ----NPM- K-NPM ὅσοι ὅσοι ὅσοι ὅσος
011436 V- 3AMI-P-- V-ADI-3P ἥψαντο ἥψαντο ἥψαντο ἅπτω
011436 V- 3API-P-- V-API-3P διεσώθησαν. διεσώθησαν διεσώθησαν διασῴζω
011501 D- -------- ADV Τότε Τότε τότε τότε
011501 V- 3PMI-P-- V-PNI-3P προσέρχονται προσέρχονται προσέρχονται προσέρχομαι
011501 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
011501 N- ----DSM- N-DSM ⸀Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
011501 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
011501 N- ----GPN- N-GPN Ἱεροσολύμων Ἱεροσολύμων Ἱεροσολύμων Ἱεροσόλυμα
011501 N- ----NPM- N-NPM ⸂Φαρισαῖοι Φαρισαῖοι Φαρισαῖοι Φαρισαῖος
011501 C- -------- CONJ καὶ καὶ καί καί
011501 N- ----NPM- N-NPM γραμματεῖς⸃ γραμματεῖς γραμματεῖς γραμματεύς
011501 V- -PAPNPM- V-PAP-NPM λέγοντες λέγοντες λέγοντες λέγω
011502 P- -------- PREP Διὰ Διὰ διά διά
011502 RI ----ASN- X-ASN@ τί τί τί τίς
011502 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
011502 N- ----NPM- N-NPM μαθηταί μαθηταί μαθηταί μαθητής
011502 RP ----GS-- P-2GS σου σου σου σύ
011502 V- 3PAI-P-- V-PAI-3P παραβαίνουσιν παραβαίνουσιν παραβαίνουσι(ν) παραβαίνω
011502 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011502 N- ----ASF- N-ASF παράδοσιν παράδοσιν παράδοσιν παράδοσις
011502 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
011502 A- ----GPM- A-GPM-C πρεσβυτέρων; πρεσβυτέρων πρεσβυτέρων πρεσβύτερος
011502 D- -------- PRT-N οὐ οὐ οὐ οὐ
011502 C- -------- CONJ γὰρ γὰρ γάρ γάρ
011502 V- 3PMI-P-- V-PMI-3P νίπτονται νίπτονται νίπτονται νίπτω
011502 RA ----APF- T-APF τὰς τὰς τάς ὁ
011502 N- ----APF- N-APF χεῖρας χεῖρας χεῖρας χείρ
011502 RP ----GPM- P-GPM ⸀αὐτῶν αὐτῶν αὐτῶν αὐτός
011502 C- -------- CONJ ὅταν ὅταν ὅταν ὅταν
011502 N- ----ASM- N-ASM ἄρτον ἄρτον ἄρτον ἄρτος
011502 V- 3PAS-P-- V-PAS-3P ἐσθίωσιν. ἐσθίωσιν ἐσθίωσι(ν) ἐσθίω
011503 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011503 C- -------- CONJ δὲ δὲ δέ δέ
011503 V- -APPNSM- V-AOP-NSM ἀποκριθεὶς ἀποκριθεὶς ἀποκριθείς ἀποκρίνομαι
011503 V- 3AAI-S-- V-2AAI-3S εἶπεν εἶπεν εἶπε(ν) λέγω
011503 RP ----DPM- P-DPM αὐτοῖς· αὐτοῖς αὐτοῖς αὐτός
011503 P- -------- PREP Διὰ Διὰ διά διά
011503 RI ----ASN- I-ASN τί τί τί τίς
011503 D- -------- CONJ καὶ καὶ καί καί
011503 RP ----NP-- P-2NP ὑμεῖς ὑμεῖς ὑμεῖς σύ
011503 V- 2PAI-P-- V-PAI-2P παραβαίνετε παραβαίνετε παραβαίνετε παραβαίνω
011503 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011503 N- ----ASF- N-ASF ἐντολὴν ἐντολὴν ἐντολήν ἐντολή
011503 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
011503 N- ----GSM- N-GSM θεοῦ θεοῦ θεοῦ θεός
011503 P- -------- PREP διὰ διὰ διά διά
011503 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011503 N- ----ASF- N-ASF παράδοσιν παράδοσιν παράδοσιν παράδοσις
011503 RP ----GP-- P-2GP ὑμῶν; ὑμῶν ὑμῶν σύ
011504 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
011504 C- -------- CONJ γὰρ γὰρ γάρ γάρ
011504 N- ----NSM- N-NSM θεὸς θεὸς θεός θεός
011504 V- 3AAI-S-- V-2AAI-3S ⸀εἶπεν· εἶπεν εἶπε(ν) λέγω
011504 V- 2PAD-S-- V-PAM-2S Τίμα Τίμα τίμα τιμάω
011504 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011504 N- ----ASM- N-ASM πατέρα πατέρα πατέρα πατήρ
011504 C- -------- CONJ καὶ καὶ καί καί
011504 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011504 N- ----ASF- N-ASF μητέρα, μητέρα μητέρα μήτηρ
011504 C- -------- CONJ καί· καί καί καί
011504 RA ----NSM- T-NSM Ὁ Ὁ ὁ ὁ
011504 V- -PAPNSM- V-PAP-NSM κακολογῶν κακολογῶν κακολογῶν κακολογέω
011504 N- ----ASM- N-ASM πατέρα πατέρα πατέρα πατήρ
011504 C- -------- PRT ἢ ἢ ἤ ἤ
011504 N- ----ASF- N-ASF μητέρα μητέρα μητέρα μήτηρ
011504 N- ----DSM- N-DSM θανάτῳ θανάτῳ θανάτῳ θάνατος
011504 V- 3PAD-S-- V-PAM-3S τελευτάτω· τελευτάτω τελευτάτω τελευτάω
011505 RP ----NP-- P-2NP ὑμεῖς ὑμεῖς ὑμεῖς σύ
011505 C- -------- CONJ δὲ δὲ δέ δέ
011505 V- 2PAI-P-- V-PAI-2P λέγετε· λέγετε λέγετε λέγω
011505 RR ----NSM- R-NSM Ὃς Ὃς ὅς ὅς
011505 X- -------- PRT ἂν ἂν ἄν ἄν
011505 V- 3AAS-S-- V-2AAS-3S εἴπῃ εἴπῃ εἴπῃ λέγω
011505 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
011505 N- ----DSM- N-DSM πατρὶ πατρὶ πατρί πατήρ
011505 C- -------- PRT ἢ ἢ ἤ ἤ
011505 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
011505 N- ----DSF- N-DSF μητρί· μητρί μητρί μήτηρ
011505 N- ----NSN- N-NSN Δῶρον Δῶρον δῶρον δῶρον
011505 RR ----ASN- R-ASN ὃ ὃ ὅ ὅς
011505 X- -------- COND ἐὰν ἐὰν ἐάν ἐάν
011505 P- -------- PREP ἐξ ἐξ ἐκ ἐκ
011505 RP ----GS-- P-1GS ἐμοῦ ἐμοῦ ἐμοῦ ἐγώ
011505 V- 2APS-S-- V-APS-2S ὠφεληθῇς, ὠφεληθῇς ὠφεληθῇς ὠφελέω
011506 D- -------- PRT-N ⸀οὐ οὐ οὐ οὐ
011506 D- -------- PRT-N μὴ μὴ μή μή
011506 V- 3FAI-S-- V-FAI-3S ⸀τιμήσει τιμήσει τιμήσει τιμάω
011506 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011506 N- ----ASM- N-ASM πατέρα πατέρα πατέρα πατήρ
011506 RP ----GSM- P-GSM ⸀αὐτοῦ· αὐτοῦ αὐτοῦ αὐτός
011506 C- -------- CONJ καὶ καὶ καί καί
011506 V- 2AAI-P-- V-AAI-2P ἠκυρώσατε ἠκυρώσατε ἠκυρώσατε ἀκυρόω
011506 RA ----ASM- T-ASM ⸂τὸν τὸν τόν ὁ
011506 N- ----ASM- N-ASM λόγον⸃ λόγον λόγον λόγος
011506 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
011506 N- ----GSM- N-GSM θεοῦ θεοῦ θεοῦ θεός
011506 P- -------- PREP διὰ διὰ διά διά
011506 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
011506 N- ----ASF- N-ASF παράδοσιν παράδοσιν παράδοσιν παράδοσις
011506 RP ----GP-- P-2GP ὑμῶν. ὑμῶν ὑμῶν σύ
011507 N- ----VPM- N-VPM ὑποκριταί, ὑποκριταί ὑποκριταί ὑποκριτής
011507 D- -------- ADV καλῶς καλῶς καλῶς καλῶς
011507 V- 3AAI-S-- V-AAI-3S ἐπροφήτευσεν ἐπροφήτευσεν ἐπροφήτευσε(ν) προφητεύω
011507 P- -------- PREP περὶ περὶ περί περί
011507 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
011507 N- ----NSM- N-NSM Ἠσαΐας Ἠσαΐας Ἠσαΐας Ἠσαΐας
011507 V- -PAPNSM- V-PAP-NSM λέγων· λέγων λέγων λέγω
011508 RA ----NSM- T-NSM ⸂Ὁ Ὁ ὁ ὁ
011508 N- ----NSM- N-NSM λαὸς λαὸς λαός λαός
011508 RD ----NSM- D-NSM οὗτος⸃ οὗτος οὗτος οὗτος
011508 RA ----DPN- T-DPN τοῖς τοῖς τοῖς ὁ
011508 N- ----DPN- N-DPN χείλεσίν χείλεσίν χείλεσι(ν) χεῖλος
011508 RP ----AS-- P-1AS με με με ἐγώ
011508 V- 3PAI-S-- V-PAI-3S τιμᾷ, τιμᾷ τιμᾷ τιμάω
011508 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
011508 C- -------- CONJ δὲ δὲ δέ δέ
011508 N- ----NSF- N-NSF καρδία καρδία καρδία καρδία
011508 RP ----GPM- P-GPM αὐτῶν αὐτῶν αὐτῶν αὐτός
011508 D- -------- ADV πόρρω πόρρω πόρρω πόρρω
011508 V- 3PAI-S-- V-PAI-3S ἀπέχει ἀπέχει ἀπέχει ἀπέχω
011508 P- -------- PREP ἀπ’ ἀπ’ ἀπό ἀπό
011508 RP ----GS-- P-1GS ἐμοῦ· ἐμοῦ ἐμοῦ ἐγώ
011509 D- -------- ADV μάτην μάτην μάτην μάτην
011509 C- -------- CONJ δὲ δὲ δέ δέ
011509 V- 3PMI-P-- V-PNI-3P σέβονταί σέβονταί σέβονται σέβομαι
011509 RP ----AS-- P-1AS με, με με ἐγώ
011509 V- -PAPNPM- V-PAP-NPM διδάσκοντες διδάσκοντες διδάσκοντες διδάσκω
011509 N- ----APF- N-APF διδασκαλίας διδασκαλίας διδασκαλίας διδασκαλία
011509 N- ----APN- N-APN ἐντάλματα ἐντάλματα ἐντάλματα ἔνταλμα
011509 N- ----GPM- N-GPM ἀνθρώπων. ἀνθρώπων ἀνθρώπων ἄνθρωπος
011510 C- -------- CONJ Καὶ Καὶ καί καί
011510 V- -AMPNSM- V-ADP-NSM προσκαλεσάμενος προσκαλεσάμενος προσκαλεσάμενος προσκαλέομαι
011510 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011510 N- ----ASM- N-ASM ὄχλον ὄχλον ὄχλον ὄχλος
011510 V- 3AAI-S-- V-2AAI-3S εἶπεν εἶπεν εἶπε(ν) λέγω
011510 RP ----DPM- P-DPM αὐτοῖς· αὐτοῖς αὐτοῖς αὐτός
011510 V- 2PAD-P-- V-PAM-2P Ἀκούετε Ἀκούετε ἀκούετε ἀκούω
011510 C- -------- CONJ καὶ καὶ καί καί
011510 V- 2PAD-P-- V-PAM-2P συνίετε· συνίετε συνίετε συνίημι
011511 D- -------- PRT-N οὐ οὐ οὐ οὐ
011511 RA ----NSN- T-NSN τὸ τὸ τό ὁ
011511 V- -PMPNSN- V-PNP-NSN εἰσερχόμενον εἰσερχόμενον εἰσερχόμενον εἰσέρχομαι
011511 P- -------- PREP εἰς εἰς εἰς εἰς
011511 RA ----ASN- T-ASN τὸ τὸ τό ὁ
011511 N- ----ASN- N-ASN στόμα στόμα στόμα στόμα
011511 V- 3PAI-S-- V-PAI-3S κοινοῖ κοινοῖ κοινοῖ κοινόω
011511 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
011511 N- ----ASM- N-ASM ἄνθρωπον, ἄνθρωπον ἄνθρωπον ἄνθρωπος
011511 C- -------- CONJ ἀλλὰ ἀλλὰ ἀλλά ἀλλά
011511 RA ----NSN- T-NSN τὸ τὸ τό ὁ
011511 V- -PMPNSN- V-PNP-NSN ἐκπορευόμενον ἐκπορευόμενον ἐκπορευόμενον ἐκπορεύομαι
011511 P- -------- PREP ἐκ ἐκ ἐκ ἐκ
